Date,Open,High,Low,Close,Adj Close,Volume
2023-04-04,138.45,139.13,137.85,138.53,138.53,982679
2023-04-05,138.39,139.05,137.79,138.45,138.45,980979
2023-04-06,138.38,138.98,137.78,138.38,138.38,980110
2023-04-07,138.38,138.98,137.71,138.31,138.31,980110
2023-04-10,138.33,138.93,137.65,138.25,138.25,980979
2023-04-11,138.22,138.82,137.59,138.19,138.19,982679
2023-04-12,138.09,138.73,137.49,138.13,138.13,985137
2023-04-13,138.0,138.67,137.4,138.07,138.07,988244
2023-04-14,137.96,138.62,137.36,138.02,138.02,991865
2023-04-17,137.98,138.58,137.38,137.98,137.98,995842
2023-04-18,138.0,138.6,137.34,137.94,137.94,1000000
2023-04-19,137.98,138.58,137.3,137.9,137.9,1004158
2023-04-20,137.9,138.5,137.26,137.86,137.86,1008135
2023-04-21,137.8,138.44,137.2,137.84,137.84,1011756
2023-04-24,137.73,138.41,137.13,137.81,137.81,1014863
2023-04-25,137.73,138.39,137.13,137.79,137.79,1017321
2023-04-26,137.78,138.38,137.18,137.78,137.78,1019021
2023-04-27,137.83,138.43,137.16,137.76,137.76,1019890
2023-04-28,137.84,138.44,137.16,137.76,137.76,1019890
2023-05-01,137.79,138.39,137.16,137.76,137.76,1019021
2023-05-02,137.73,138.36,137.13,137.76,137.76,1017321
2023-05-03,137.69,138.37,137.09,137.77,137.77,1014863
2023-05-04,137.72,138.38,137.12,137.78,137.78,1011756
2023-05-05,137.8,138.4,137.2,137.8,137.8,1008135
2023-05-08,137.88,138.48,137.22,137.82,137.82,1004158
2023-05-09,137.93,138.53,137.25,137.85,137.85,1000000
2023-05-10,137.92,138.52,137.28,137.88,137.88,995842
2023-05-11,137.89,138.52,137.29,137.92,137.92,991865
2023-05-12,137.88,138.56,137.28,137.96,137.96,988244
2023-05-15,137.95,138.61,137.35,138.01,138.01,985137
2023-05-16,138.06,138.66,137.46,138.06,138.06,982679
2023-05-17,138.18,138.78,137.52,138.12,138.12,980979
2023-05-18,138.26,138.86,137.58,138.18,138.18,980110
2023-05-19,138.28,138.88,137.64,138.24,138.24,980110
2023-05-22,138.28,138.92,137.68,138.32,138.32,980979
2023-05-23,138.31,138.99,137.71,138.39,138.39,982679
2023-05-24,138.41,139.07,137.81,138.47,138.47,985137
2023-05-25,138.56,139.16,137.96,138.56,138.56,988244
2023-05-26,138.71,139.31,138.04,138.64,138.64,991865
2023-05-29,138.82,139.42,138.14,138.74,138.74,995842
2023-05-30,138.87,139.47,138.24,138.84,138.84,1000000
2023-05-31,138.9,139.54,138.3,138.94,138.94,1004158
2023-06-01,138.97,139.64,138.37,139.04,139.04,1008135
2023-06-02,139.09,139.75,138.49,139.15,139.15,1011756
2023-06-05,139.27,139.87,138.67,139.27,139.27,1014863
2023-06-06,139.45,140.05,138.79,139.39,139.39,1017321
2023-06-07,139.59,140.19,138.91,139.51,139.51,1019021
2023-06-08,139.67,140.27,139.03,139.63,139.63,1019890
2023-06-09,139.73,140.36,139.13,139.76,139.76,1019890
2023-06-12,139.82,140.49,139.22,139.89,139.89,1019021
2023-06-13,139.97,140.63,139.37,140.03,140.03,1017321
2023-06-14,140.17,140.77,139.57,140.17,140.17,1014863
2023-06-15,140.37,140.97,139.71,140.31,140.31,1011756
2023-06-16,140.53,141.13,139.85,140.45,140.45,1008135
2023-06-19,140.64,141.24,140.0,140.6,140.6,1004158
2023-06-20,140.72,141.35,140.12,140.75,140.75,1000000
2023-06-21,140.82,141.5,140.22,140.9,140.9,995842
2023-06-22,140.99,141.66,140.39,141.06,141.06,991865
2023-06-23,141.21,141.81,140.61,141.21,141.21,988244
2023-06-26,141.43,142.03,140.77,141.37,141.37,985137
2023-06-27,141.61,142.21,140.93,141.53,141.53,982679
2023-06-28,141.73,142.33,141.09,141.69,141.69,980979
2023-06-29,141.82,142.46,141.22,141.86,141.86,980110
2023-06-30,141.94,142.62,141.34,142.02,142.02,980110
2023-07-03,142.13,142.79,141.53,142.19,142.19,980979
2023-07-04,142.36,142.96,141.76,142.36,142.36,982679
2023-07-05,142.59,143.19,141.92,142.52,142.52,985137
2023-07-06,142.77,143.37,142.09,142.69,142.69,988244
2023-07-07,142.9,143.5,142.26,142.86,142.86,991865
2023-07-10,143.0,143.63,142.4,143.03,143.03,995842
2023-07-11,143.12,143.8,142.52,143.2,143.2,1000000
2023-07-12,143.31,143.97,142.71,143.37,143.37,1004158
2023-07-13,143.54,144.14,142.94,143.54,143.54,1008135
2023-07-14,143.77,144.37,143.11,143.71,143.71,1011756
2023-07-17,143.95,144.55,143.28,143.88,143.88,1014863
2023-07-18,144.08,144.68,143.44,144.04,144.04,1017321
2023-07-19,144.18,144.81,143.58,144.21,144.21,1019021
2023-07-20,144.3,144.98,143.7,144.38,144.38,1019890
2023-07-21,144.48,145.14,143.88,144.54,144.54,1019890
2023-07-24,144.71,145.31,144.11,144.71,144.71,1019021
2023-07-25,144.93,145.53,144.27,144.87,144.87,1017321
2023-07-26,145.11,145.71,144.43,145.03,145.03,1014863
2023-07-27,145.22,145.82,144.59,145.19,145.19,1011756
2023-07-28,145.31,145.94,144.71,145.34,145.34,1008135
2023-07-31,145.42,146.1,144.82,145.5,145.5,1004158
2023-08-01,145.59,146.25,144.99,145.65,145.65,1000000
2023-08-02,145.8,146.4,145.2,145.8,145.8,995842
2023-08-03,146.01,146.61,145.35,145.95,145.95,991865
2023-08-04,146.17,146.77,145.49,146.09,146.09,988244
2023-08-07,146.27,146.87,145.63,146.23,146.23,985137
2023-08-08,146.34,146.97,145.74,146.37,146.37,982679
2023-08-09,146.43,147.11,145.83,146.51,146.51,980979
2023-08-10,146.58,147.24,145.98,146.64,146.64,980110
2023-08-11,146.77,147.37,146.17,146.77,146.77,980110
2023-08-14,146.96,147.56,146.29,146.89,146.89,980979
2023-08-15,147.09,147.69,146.41,147.01,147.01,982679
2023-08-16,147.17,147.77,146.53,147.13,147.13,985137
2023-08-17,147.21,147.85,146.61,147.25,147.25,988244
2023-08-18,147.28,147.96,146.68,147.36,147.36,991865
2023-08-21,147.4,148.06,146.8,147.46,147.46,995842
2023-08-22,147.56,148.16,146.96,147.56,147.56,1000000
2023-08-23,147.72,148.32,147.06,147.66,147.66,1004158
2023-08-24,147.83,148.43,147.16,147.76,147.76,1008135
2023-08-25,147.88,148.48,147.24,147.84,147.84,1011756
2023-08-28,147.89,148.53,147.29,147.93,147.93,1014863
2023-08-29,147.93,148.61,147.33,148.01,148.01,1017321
2023-08-30,148.02,148.68,147.42,148.08,148.08,1019021
2023-08-31,148.16,148.76,147.56,148.16,148.16,1019890
2023-09-01,148.28,148.88,147.62,148.22,148.22,1019890
2023-09-04,148.36,148.96,147.68,148.28,148.28,1019021
2023-09-05,148.37,148.97,147.74,148.34,148.34,1017321
2023-09-06,148.36,148.99,147.76,148.39,148.39,1014863
2023-09-07,148.36,149.04,147.76,148.44,148.44,1011756
2023-09-08,148.42,149.08,147.82,148.48,148.48,1008135
2023-09-11,148.52,149.12,147.92,148.52,148.52,1004158
2023-09-12,148.61,149.21,147.95,148.55,148.55,1000000
2023-09-13,148.66,149.26,147.98,148.58,148.58,995842
2023-09-14,148.63,149.23,148.0,148.6,148.6,991865
2023-09-15,148.58,149.22,147.98,148.62,148.62,988244
2023-09-18,148.55,149.23,147.95,148.63,148.63,985137
2023-09-19,148.58,149.24,147.98,148.64,148.64,982679
2023-09-20,148.64,149.24,148.04,148.64,148.64,980979
2023-09-21,148.7,149.3,148.04,148.64,148.64,980110
2023-09-22,148.71,149.31,148.04,148.64,148.64,980110
2023-09-25,148.66,149.26,148.02,148.62,148.62,980979
2023-09-26,148.57,149.21,147.97,148.61,148.61,982679
2023-09-27,148.51,149.19,147.91,148.59,148.59,985137
2023-09-28,148.5,149.16,147.9,148.56,148.56,988244
2023-09-29,148.54,149.14,147.94,148.54,148.54,991865
2023-10-02,148.56,149.16,147.9,148.5,148.5,995842
2023-10-03,148.54,149.14,147.86,148.46,148.46,1000000
2023-10-04,148.46,149.06,147.82,148.42,148.42,1004158
2023-10-05,148.34,148.98,147.74,148.38,148.38,1008135
2023-10-06,148.25,148.93,147.65,148.33,148.33,1011756
2023-10-09,148.21,148.87,147.61,148.27,148.27,1014863
2023-10-10,148.21,148.81,147.61,148.21,148.21,1017321
2023-10-11,148.22,148.82,147.55,148.15,148.15,1019021
2023-10-12,148.17,148.77,147.49,148.09,148.09,1019890
2023-10-13,148.05,148.65,147.42,148.02,148.02,1019890
2023-10-16,147.91,148.55,147.31,147.95,147.95,1019021
2023-10-17,147.79,148.47,147.19,147.87,147.87,1017321
2023-10-18,147.73,148.39,147.13,147.79,147.79,1014863
2023-10-19,147.71,148.31,147.11,147.71,147.71,1011756
2023-10-20,147.69,148.29,147.03,147.63,147.63,1008135
2023-10-23,147.62,148.22,146.94,147.54,147.54,1004158
2023-10-24,147.48,148.08,146.85,147.45,147.45,1000000
2023-10-25,147.32,147.96,146.72,147.36,147.36,995842
2023-10-26,147.19,147.86,146.59,147.26,147.26,991865
2023-10-27,147.1,147.77,146.5,147.17,147.17,988244
2023-10-30,147.07,147.67,146.47,147.07,147.07,985137
2023-10-31,147.03,147.63,146.37,146.97,146.97,982679
2023-11-01,146.94,147.54,146.27,146.87,146.87,980979
2023-11-02,146.8,147.4,146.16,146.76,146.76,980110
2023-11-03,146.62,147.26,146.02,146.66,146.66,980110
2023-11-06,146.47,147.15,145.87,146.55,146.55,980979
2023-11-07,146.38,147.04,145.78,146.44,146.44,982679
2023-11-08,146.34,146.94,145.74,146.34,146.34,985137
2023-11-09,146.29,146.89,145.63,146.23,146.23,988244
2023-11-10,146.2,146.8,145.52,146.12,146.12,991865
2023-11-13,146.04,146.64,145.41,146.01,146.01,995842
2023-11-14,145.87,146.5,145.27,145.9,145.9,1000000
2023-11-15,145.71,146.39,145.11,145.79,145.79,1004158
2023-11-16,145.62,146.28,145.02,145.68,145.68,1008135
2023-11-17,145.57,146.17,144.97,145.57,145.57,1011756
2023-11-20,145.53,146.13,144.86,145.46,145.46,1014863
2023-11-21,145.43,146.03,144.76,145.36,145.36,1017321
2023-11-22,145.28,145.88,144.65,145.25,145.25,1019021
2023-11-23,145.11,145.74,144.51,145.14,145.14,1019890
2023-11-24,144.96,145.64,144.36,145.04,145.04,1019890
2023-11-27,144.87,145.53,144.27,144.93,144.93,1019021
2023-11-28,144.83,145.43,144.23,144.83,144.83,1017321
2023-11-29,144.79,145.39,144.13,144.73,144.73,1014863
2023-11-30,144.71,145.31,144.03,144.63,144.63,1011756
2023-12-01,144.57,145.17,143.94,144.54,144.54,1008135
2023-12-04,144.41,145.04,143.81,144.44,144.44,1004158
2023-12-05,144.27,144.95,143.67,144.35,144.35,1000000
2023-12-06,144.2,144.86,143.6,144.26,144.26,995842
2023-12-07,144.17,144.77,143.57,144.17,144.17,991865
2023-12-08,144.15,144.75,143.49,144.09,144.09,988244
2023-12-11,144.09,144.69,143.41,144.01,144.01,985137
2023-12-12,143.96,144.56,143.33,143.93,143.93,982679
2023-12-13,143.82,144.45,143.22,143.85,143.85,980979
2023-12-14,143.7,144.38,143.1,143.78,143.78,980110
2023-12-15,143.65,144.31,143.05,143.71,143.71,980110
2023-12-18,143.65,144.25,143.05,143.65,143.65,980979
2023-12-19,143.65,144.25,142.99,143.59,143.59,982679
2023-12-20,143.61,144.21,142.93,143.53,143.53,985137
2023-12-21,143.51,144.11,142.87,143.47,143.47,988244
2023-12-22,143.39,144.02,142.79,143.42,143.42,991865
2023-12-25,143.3,143.98,142.7,143.38,143.38,995842
2023-12-26,143.27,143.94,142.67,143.34,143.34,1000000
2023-12-27,143.3,143.9,142.7,143.3,143.3,1004158
2023-12-28,143.33,143.93,142.66,143.26,143.26,1008135
2023-12-29,143.31,143.91,142.64,143.24,143.24,1011756
2024-01-01,143.25,143.85,142.61,143.21,143.21,1014863
2024-01-02,143.16,143.79,142.56,143.19,143.19,1017321
2024-01-03,143.1,143.78,142.5,143.18,143.18,1019021
2024-01-04,143.1,143.76,142.5,143.16,143.16,1019890
2024-01-05,143.16,143.76,142.56,143.16,143.16,1019890
2024-01-08,143.22,143.82,142.56,143.16,143.16,1019021
2024-01-09,143.24,143.84,142.56,143.16,143.16,1017321
2024-01-10,143.2,143.8,142.57,143.17,143.17,1014863
2024-01-11,143.15,143.78,142.55,143.18,143.18,1011756
2024-01-12,143.12,143.8,142.52,143.2,143.2,1008135
2024-01-15,143.16,143.82,142.56,143.22,143.22,1004158
2024-01-16,143.25,143.85,142.65,143.25,143.25,1000000
2024-01-17,143.34,143.94,142.68,143.28,143.28,995842
2024-01-18,143.4,144.0,142.72,143.32,143.32,991865
2024-01-19,143.4,144.0,142.76,143.36,143.36,988244
2024-01-22,143.37,144.01,142.77,143.41,143.41,985137
2024-01-23,143.38,144.06,142.78,143.46,143.46,982679
2024-01-24,143.45,144.12,142.85,143.52,143.52,980979
2024-01-25,143.58,144.18,142.98,143.58,143.58,980110
2024-01-26,143.71,144.31,143.04,143.64,143.64,980110
2024-01-29,143.79,144.39,143.12,143.72,143.72,980979
2024-01-30,143.83,144.43,143.19,143.79,143.79,982679
2024-01-31,143.84,144.47,143.24,143.87,143.87,985137
2024-02-01,143.88,144.56,143.28,143.96,143.96,988244
2024-02-02,143.98,144.64,143.38,144.04,144.04,991865
2024-02-05,144.14,144.74,143.54,144.14,144.14,995842
2024-02-06,144.3,144.9,143.64,144.24,144.24,1000000
2024-02-07,144.42,145.02,143.74,144.34,144.34,1004158
2024-02-08,144.48,145.08,143.84,144.44,144.44,1008135
2024-02-09,144.52,145.15,143.92,144.55,144.55,1011756
2024-02-12,144.59,145.27,143.99,144.67,144.67,1014863
2024-02-13,144.72,145.39,144.12,144.79,144.79,1017321
2024-02-14,144.91,145.51,144.31,144.91,144.91,1019021
2024-02-15,145.1,145.7,144.43,145.03,145.03,1019890
2024-02-16,145.24,145.84,144.56,145.16,145.16,1019890
2024-02-19,145.33,145.93,144.69,145.29,145.29,1019021
2024-02-20,145.39,146.03,144.79,145.43,145.43,1017321
2024-02-21,145.49,146.17,144.89,145.57,145.57,1014863
2024-02-22,145.65,146.31,145.05,145.71,145.71,1011756
2024-02-23,145.85,146.45,145.25,145.85,145.85,1008135
2024-02-26,146.06,146.66,145.4,146.0,146.0,1004158
2024-02-27,146.23,146.83,145.55,146.15,146.15,1000000
2024-02-28,146.34,146.94,145.7,146.3,146.3,995842
2024-02-29,146.42,147.06,145.82,146.46,146.46,991865
2024-03-01,146.54,147.21,145.94,146.61,146.61,988244
2024-03-04,146.71,147.37,146.11,146.77,146.77,985137
2024-03-05,146.93,147.53,146.33,146.93,146.93,982679
2024-03-06,147.16,147.76,146.49,147.09,147.09,980979
2024-03-07,147.34,147.94,146.66,147.26,147.26,980110
2024-03-08,147.46,148.06,146.82,147.42,147.42,980110
2024-03-11,147.55,148.19,146.95,147.59,147.59,980979
2024-03-12,147.68,148.36,147.08,147.76,147.76,982679
2024-03-13,147.86,148.52,147.26,147.92,147.92,985137
2024-03-14,148.09,148.69,147.49,148.09,148.09,988244
2024-03-15,148.32,148.92,147.66,148.26,148.26,991865
2024-03-18,148.51,149.11,147.83,148.43,148.43,995842
2024-03-19,148.63,149.23,148.0,148.6,148.6,1000000
2024-03-20,148.73,149.37,148.13,148.77,148.77,1004158
2024-03-21,148.86,149.54,148.26,148.94,148.94,1008135
2024-03-22,149.05,149.71,148.45,149.11,149.11,1011756
2024-03-25,149.28,149.88,148.68,149.28,149.28,1014863
2024-03-26,149.51,150.11,148.84,149.44,149.44,1017321
2024-03-27,149.69,150.29,149.01,149.61,149.61,1019021
2024-03-28,149.81,150.41,149.18,149.78,149.78,1019890
2024-03-29,149.91,150.54,149.31,149.94,149.94,1019890
2024-04-01,150.03,150.71,149.43,150.11,150.11,1019021
2024-04-02,150.21,150.87,149.61,150.27,150.27,1017321
2024-04-03,150.43,151.03,149.83,150.43,150.43,1014863
2024-04-04,150.65,151.25,149.99,150.59,150.59,1011756
2024-04-05,150.82,151.42,150.14,150.74,150.74,1008135
2024-04-08,150.93,151.53,150.3,150.9,150.9,1004158
2024-04-09,151.02,151.65,150.42,151.05,151.05,1000000
2024-04-10,151.12,151.8,150.52,151.2,151.2,995842
2024-04-11,151.28,151.95,150.68,151.35,151.35,991865
2024-04-12,151.49,152.09,150.89,151.49,151.49,988244
2024-04-15,151.7,152.3,151.03,151.63,151.63,985137
2024-04-16,151.85,152.45,151.17,151.77,151.77,982679
2024-04-17,151.94,152.54,151.31,151.91,151.91,980979
2024-04-18,152.0,152.64,151.4,152.04,152.04,980110
2024-04-19,152.09,152.77,151.49,152.17,152.17,980110
2024-04-22,152.23,152.89,151.63,152.29,152.29,980979
2024-04-23,152.41,153.01,151.81,152.41,152.41,982679
2024-04-24,152.59,153.19,151.93,152.53,152.53,985137
2024-04-25,152.72,153.32,152.05,152.65,152.65,988244
2024-04-26,152.79,153.39,152.16,152.76,152.76,991865
2024-04-29,152.83,153.46,152.23,152.86,152.86,995842
2024-04-30,152.89,153.56,152.29,152.96,152.96,1000000
2024-05-01,153.0,153.66,152.4,153.06,153.06,1004158
2024-05-02,153.16,153.76,152.56,153.16,153.16,1008135
2024-05-03,153.31,153.91,152.64,153.24,153.24,1011756
2024-05-06,153.41,154.01,152.73,153.33,153.33,1014863
2024-05-07,153.44,154.04,152.81,153.41,153.41,1017321
2024-05-08,153.45,154.08,152.85,153.48,153.48,1019021
2024-05-09,153.48,154.16,152.88,153.56,153.56,1019890
2024-05-10,153.56,154.22,152.96,153.62,153.62,1019890
2024-05-13,153.68,154.28,153.08,153.68,153.68,1019021
2024-05-14,153.8,154.4,153.14,153.74,153.74,1017321
2024-05-15,153.87,154.47,153.19,153.79,153.79,1014863
2024-05-16,153.87,154.47,153.24,153.84,153.84,1011756
2024-05-17,153.85,154.48,153.25,153.88,153.88,1008135
2024-05-20,153.84,154.52,153.24,153.92,153.92,1004158
2024-05-21,153.89,154.55,153.29,153.95,153.95,1000000
2024-05-22,153.98,154.58,153.38,153.98,153.98,995842
2024-05-23,154.06,154.66,153.4,154.0,154.0,991865
2024-05-24,154.1,154.7,153.42,154.02,154.02,988244
2024-05-27,154.07,154.67,153.43,154.03,154.03,985137
2024-05-28,154.0,154.64,153.4,154.04,154.04,982679
2024-05-29,153.96,154.64,153.36,154.04,154.04,980979
2024-05-30,153.98,154.64,153.38,154.04,154.04,980110
2024-05-31,154.04,154.64,153.44,154.04,154.04,980110
2024-06-03,154.09,154.69,153.42,154.02,154.02,980979
2024-06-04,154.09,154.69,153.41,154.01,154.01,982679
2024-06-05,154.02,154.62,153.39,153.99,153.99,985137
2024-06-06,153.93,154.56,153.33,153.96,153.96,988244
2024-06-07,153.86,154.54,153.26,153.94,153.94,991865
2024-06-10,153.84,154.5,153.24,153.9,153.9,995842
2024-06-11,153.86,154.46,153.26,153.86,153.86,1000000
2024-06-12,153.88,154.48,153.22,153.82,153.82,1004158
2024-06-13,153.85,154.45,153.18,153.78,153.78,1008135
2024-06-14,153.76,154.36,153.13,153.73,153.73,1011756
2024-06-17,153.64,154.27,153.04,153.67,153.67,1014863
2024-06-18,153.54,154.21,152.94,153.61,153.61,1017321
2024-06-19,153.49,154.15,152.89,153.55,153.55,1019021
2024-06-20,153.49,154.09,152.89,153.49,153.49,1019890
2024-06-21,153.48,154.08,152.82,153.42,153.42,1019890
2024-06-24,153.42,154.02,152.75,153.35,153.35,1019021
2024-06-25,153.31,153.91,152.67,153.27,153.27,1017321
2024-06-26,153.16,153.79,152.56,153.19,153.19,1014863
2024-06-27,153.03,153.71,152.43,153.11,153.11,1011756
2024-06-28,152.96,153.63,152.36,153.03,153.03,1008135
2024-07-01,152.94,153.54,152.34,152.94,152.94,1004158
2024-07-02,152.91,153.51,152.25,152.85,152.85,1000000
2024-07-03,152.84,153.44,152.16,152.76,152.76,995842
2024-07-04,152.7,153.3,152.06,152.66,152.66,991865
2024-07-05,152.53,153.17,151.93,152.57,152.57,988244
2024-07-08,152.39,153.07,151.79,152.47,152.47,985137
2024-07-09,152.31,152.97,151.71,152.37,152.37,982679
2024-07-10,152.27,152.87,151.67,152.27,152.27,980979
2024-07-11,152.23,152.83,151.56,152.16,152.16,980110
2024-07-12,152.14,152.74,151.46,152.06,152.06,980110
2024-07-15,151.99,152.59,151.35,151.95,151.95,980979
2024-07-16,151.81,152.44,151.21,151.84,151.84,982679
2024-07-17,151.66,152.34,151.06,151.74,151.74,985137
2024-07-18,151.57,152.23,150.97,151.63,151.63,988244
2024-07-19,151.52,152.12,150.92,151.52,151.52,991865
2024-07-22,151.47,152.07,150.81,151.41,151.41,995842
2024-07-23,151.38,151.98,150.7,151.3,151.3,1000000
2024-07-24,151.23,151.83,150.59,151.19,151.19,1004158
2024-07-25,151.05,151.68,150.45,151.08,151.08,1008135
2024-07-26,150.89,151.57,150.29,150.97,150.97,1011756
2024-07-29,150.8,151.46,150.2,150.86,150.86,1014863
2024-07-30,150.76,151.36,150.16,150.76,150.76,1017321
2024-07-31,150.71,151.31,150.05,150.65,150.65,1019021
2024-08-01,150.62,151.22,149.94,150.54,150.54,1019890
2024-08-02,150.47,151.07,149.84,150.44,150.44,1019890
2024-08-05,150.3,150.93,149.7,150.33,150.33,1019021
2024-08-06,150.15,150.83,149.55,150.23,150.23,1017321
2024-08-07,150.07,150.73,149.47,150.13,150.13,1014863
2024-08-08,150.03,150.63,149.43,150.03,150.03,1011756
2024-08-09,150.0,150.6,149.34,149.94,149.94,1008135
2024-08-12,149.92,150.52,149.24,149.84,149.84,1004158
2024-08-13,149.78,150.38,149.15,149.75,149.75,1000000
2024-08-14,149.63,150.26,149.03,149.66,149.66,995842
2024-08-15,149.5,150.17,148.9,149.57,149.57,991865
2024-08-16,149.43,150.09,148.83,149.49,149.49,988244
2024-08-19,149.41,150.01,148.81,149.41,149.41,985137
2024-08-20,149.39,149.99,148.73,149.33,149.33,982679
2024-08-21,149.33,149.93,148.65,149.25,149.25,980979
2024-08-22,149.22,149.82,148.58,149.18,149.18,980110
2024-08-23,149.08,149.71,148.48,149.11,149.11,980110
2024-08-26,148.97,149.65,148.37,149.05,149.05,980979
2024-08-27,148.92,149.59,148.32,148.99,148.99,982679
2024-08-28,148.93,149.53,148.33,148.93,148.93,985137
2024-08-29,148.94,149.54,148.27,148.87,148.87,988244
2024-08-30,148.9,149.5,148.22,148.82,148.82,991865
2024-09-02,148.81,149.41,148.18,148.78,148.78,995842
2024-09-03,148.7,149.34,148.1,148.74,148.74,1000000
2024-09-04,148.62,149.3,148.02,148.7,148.7,1004158
2024-09-05,148.6,149.26,148.0,148.66,148.66,1008135
2024-09-06,148.64,149.24,148.04,148.64,148.64,1011756
2024-09-09,148.67,149.27,148.01,148.61,148.61,1014863
2024-09-10,148.67,149.27,147.99,148.59,148.59,1017321
2024-09-11,148.61,149.21,147.98,148.58,148.58,1019021
2024-09-12,148.53,149.16,147.93,148.56,148.56,1019890
2024-09-13,148.48,149.16,147.88,148.56,148.56,1019890
2024-09-16,148.49,149.16,147.89,148.56,148.56,1019021
2024-09-17,148.56,149.16,147.96,148.56,148.56,1017321
2024-09-18,148.63,149.23,147.97,148.57,148.57,1014863
2024-09-19,148.66,149.26,147.98,148.58,148.58,1011756
2024-09-20,148.63,149.23,148.0,148.6,148.6,1008135
2024-09-23,148.59,149.22,147.99,148.62,148.62,1004158
2024-09-24,148.57,149.25,147.97,148.65,148.65,1000000
2024-09-25,148.62,149.28,148.02,148.68,148.68,995842
2024-09-26,148.72,149.32,148.12,148.72,148.72,991865
2024-09-27,148.82,149.42,148.16,148.76,148.76,988244
2024-09-30,148.89,149.49,148.21,148.81,148.81,985137
2024-10-01,148.9,149.5,148.26,148.86,148.86,982679
2024-10-02,148.88,149.52,148.28,148.92,148.92,980979
2024-10-03,148.9,149.58,148.3,148.98,148.98,980110
2024-10-04,148.98,149.64,148.38,149.04,149.04,980110
2024-10-07,149.12,149.72,148.52,149.12,149.12,980979
2024-10-08,149.25,149.85,148.59,149.19,149.19,982679
2024-10-09,149.35,149.95,148.67,149.27,149.27,985137
2024-10-10,149.39,149.99,148.76,149.36,149.36,988244
2024-10-11,149.41,150.04,148.81,149.44,149.44,991865
2024-10-14,149.46,150.14,148.86,149.54,149.54,995842
2024-10-15,149.57,150.24,148.97,149.64,149.64,1000000
2024-10-16,149.74,150.34,149.14,149.74,149.74,1004158
2024-10-17,149.91,150.51,149.24,149.84,149.84,1008135
2024-10-18,150.03,150.63,149.35,149.95,149.95,1011756
2024-10-21,150.1,150.7,149.47,150.07,150.07,1014863
2024-10-22,150.15,150.79,149.55,150.19,150.19,1017321
2024-10-23,150.23,150.91,149.63,150.31,150.31,1019021
2024-10-24,150.37,151.03,149.77,150.43,150.43,1019890
2024-10-25,150.56,151.16,149.96,150.56,150.56,1019890
2024-10-28,150.76,151.36,150.09,150.69,150.69,1019021
2024-10-29,150.91,151.51,150.23,150.83,150.83,1017321
2024-10-30,151.0,151.6,150.37,150.97,150.97,1014863
2024-10-31,151.07,151.71,150.47,151.11,151.11,1011756
2024-11-01,151.18,151.85,150.58,151.25,151.25,1008135
2024-11-04,151.34,152.0,150.74,151.4,151.4,1004158
2024-11-05,151.55,152.15,150.95,151.55,151.55,1000000
2024-11-06,151.76,152.36,151.1,151.7,151.7,995842
2024-11-07,151.93,152.53,151.26,151.86,151.86,991865
2024-11-08,152.05,152.65,151.41,152.01,152.01,988244
2024-11-11,152.14,152.77,151.54,152.17,152.17,985137
2024-11-12,152.25,152.93,151.65,152.33,152.33,982679
2024-11-13,152.43,153.09,151.83,152.49,152.49,980979
2024-11-14,152.66,153.26,152.06,152.66,152.66,980110
2024-11-15,152.88,153.48,152.22,152.82,152.82,980110
2024-11-18,153.07,153.67,152.39,152.99,152.99,980979
2024-11-19,153.19,153.79,152.56,153.16,153.16,982679
2024-11-20,153.29,153.92,152.69,153.32,153.32,985137
2024-11-21,153.41,154.09,152.81,153.49,153.49,988244
2024-11-22,153.6,154.26,153.0,153.66,153.66,991865
2024-11-25,153.83,154.43,153.23,153.83,153.83,995842
2024-11-26,154.06,154.66,153.4,154.0,154.0,1000000
2024-11-27,154.25,154.85,153.57,154.17,154.17,1004158
2024-11-28,154.37,154.97,153.74,154.34,154.34,1008135
2024-11-29,154.47,155.11,153.87,154.51,154.51,1011756
2024-12-02,154.6,155.28,154.0,154.68,154.68,1014863
2024-12-03,154.78,155.44,154.18,154.84,154.84,1017321
2024-12-04,155.01,155.61,154.41,155.01,155.01,1019021
2024-12-05,155.24,155.84,154.58,155.18,155.18,1019890
2024-12-06,155.42,156.02,154.74,155.34,155.34,1019890
2024-12-09,155.54,156.14,154.91,155.51,155.51,1019021
2024-12-10,155.63,156.27,155.03,155.67,155.67,1017321
2024-12-11,155.75,156.43,155.15,155.83,155.83,1014863
2024-12-12,155.92,156.59,155.32,155.99,155.99,1011756
2024-12-13,156.14,156.74,155.54,156.14,156.14,1008135
2024-12-16,156.36,156.96,155.7,156.3,156.3,1004158
2024-12-17,156.53,157.13,155.85,156.45,156.45,1000000
2024-12-18,156.63,157.23,156.0,156.6,156.6,995842
2024-12-19,156.71,157.35,156.11,156.75,156.75,991865
2024-12-20,156.81,157.49,156.21,156.89,156.89,988244
2024-12-23,156.97,157.63,156.37,157.03,157.03,985137
2024-12-24,157.17,157.77,156.57,157.17,157.17,982679
2024-12-25,157.37,157.97,156.71,157.31,157.31,980979
2024-12-26,157.52,158.12,156.84,157.44,157.44,980110
2024-12-27,157.6,158.2,156.97,157.57,157.57,980110
2024-12-30,157.66,158.29,157.06,157.69,157.69,980979
2024-12-31,157.74,158.41,157.14,157.81,157.81,982679
2025-01-01,157.87,158.53,157.27,157.93,157.93,985137
